1024 7.53255e-08 4.27965 0.0105469 0.00439453
1331 7.65089e-08 4.2314 0.0111445 0.00220386
1730 5.76108e-08 4.2579 0.0218304 0.00350674
2249 5.11487e-08 4.32988 0.023151 0.00287535
2923 5.1032e-08 4.459 0.0397651 0.00217813
3799 5.16978e-08 4.5553 0.0663859 0.00247434
4938 5.21399e-08 4.63041 0.0853044 0.00302417
6419 5.28587e-08 4.71125 0.101999 0.00392065
8344 5.38671e-08 4.8276 0.199656 0.00844919
10847 5.44513e-08 4.94409 0.182425 0.00659476
14101 5.54074e-08 5.00744 0.197376 0.0157554
18331 5.59671e-08 5.08051 0.192563 0.0139709
23830 5.63813e-08 5.11869 0.198121 0.0150063
30979 5.71979e-08 5.22503 0.199348 0.0134618
40272 5.88109e-08 5.24908 0.201822 0.01605
52353 5.99195e-08 5.35722 0.202741 0.0171827
68058 6.10357e-08 5.42704 0.202365 0.0155176
88475 6.18299e-08 5.52752 0.203181 0.0157284
115017 6.33944e-08 5.58999 0.205941 0.017955
149522 6.41863e-08 5.69817 0.205493 0.0182595
194378 6.44269e-08 5.77142 0.206012 0.0229621
252691 6.46651e-08 5.8548 0.208204 0.0613826
328498 6.55689e-08 5.95139 0.21031 0.0683938
427047 6.71352e-08 5.99236 0.238014 0.0818711
555161 6.73061e-08 6.07061 0.27817 0.0806154
721709 6.81847e-08 6.20076 0.266025 0.0900171
938221 6.88023e-08 6.22799 0.29715 0.0728342
1219687 6.95814e-08 6.33079 0.295898 0.0805645
1585593 6.97475e-08 6.38673 0.309991 0.0810847
2061270 7.10762e-08 6.47698 0.319832 0.0798541
2679651 7.24619e-08 6.54715 0.323973 0.0809044
3483546 7.34535e-08 6.65242 0.329252 0.083288
4528609 7.47744e-08 6.73211 0.332975 0.0845784
5887191 7.57982e-08 6.84102 0.335917 0.0895803
7653348 7.68248e-08 6.89601 0.340781 0.0997857
9949352 7.80725e-08 7.0184 0.342783 0.104509
12934157 7.91767e-08 7.08976 0.345449 0.116849
