10 2.5e-05 62 143 44
11 1.8e-05 39 38 14
12 1.8e-05 29 37 8
13 1.9e-05 64 41 10
14 2e-05 28 50 15
15 2.1e-05 31 52 12
16 2.3e-05 33 61 12
17 2.5e-05 39 66 17
18 2.8e-05 77 71 25
19 3.1e-05 37 80 27
20 3.3e-05 46 87 23
22 5.6e-05 446 105 42
24 5e-05 48 124 42
26 5.9e-05 46 145 42
28 7.1e-05 40 167 58
30 8.9e-05 89 183 61
33 0.000119 109 227 62
36 0.000149 1314 260 51
39 0.000194 1551 305 59
42 0.000235 1825 355 60
46 0.000309 2169 428 78
50 0.0004 2557 501 76
55 0.000488 319 733 75
60 0.000257 357 893 139
66 0.000356 2511 1573 100
72 0.000482 10537 2183 140
79 0.000641 11710 3009 197
86 0.000838 14795 3732 291
94 0.001139 14182 4921 520
103 0.001247 1954 8985 457
113 0.001688 2285 12099 728
124 0.002241 2640 13450 755
136 0.003119 42746 19222 1582
149 0.004159 55386 24793 1765
163 0.005606 77005 29937 3021
179 0.007708 131270 35597 3598
196 0.010254 156935 43928 5584
215 0.011561 16810 77416 8002
236 0.01539 19763 97346 10268
259 0.020819 41738 147979 14587
284 0.029161 646653 180561 20537
312 0.038441 569304 225917 28634
343 0.053731 942232 1.99462e+06 45728
377 0.072577 1.16241e+06 330353 66923
414 0.080927 117360 635574 97239
455 0.109708 135648 937319 149645
500 0.147373 187591 1.0565e+06 200909
550 0.204053 2.02852e+06 1.55738e+06 329764
605 0.281581 4.32323e+06 2.01327e+06 519109
665 0.379672 5.62514e+06 2.51731e+06 689799
731 0.522727 6.3875e+06 8.73258e+07 931912
804 0.677494 8.12257e+06 5.449e+06 1.2983e+06
884 0.797699 1.03595e+06 7.84159e+06 1.68537e+06
972 1.08184 1.13701e+06 9.73156e+06 1.8987e+06
1069 1.48622 1.06316e+07 1.23475e+07 2.71519e+06
1175 2.03188 2.19438e+07 1.56798e+07 4.46137e+06
1292 2.79976 4.8069e+07 1.78787e+07 5.1161e+06
1421 3.80221 5.76186e+07 1.93007e+07 5.65148e+06
1563 5.22322 7.98521e+07 2.17405e+07 6.84109e+06
1719 5.86799 8.09973e+06 3.83077e+07 8.72237e+06
1890 7.88288 8.95644e+06 5.05409e+07 1.6726e+07
