10 1.2e-05 55 159 59
11 8e-06 46 34 10
12 8e-06 94 37 7
13 8e-06 65 40 9
14 9e-06 35 48 4
15 9e-06 38 57 7
16 1e-05 37 58 4
17 1.1e-05 36 65 3
18 1.2e-05 70 73 5
19 1.4e-05 38 81 3
20 1.5e-05 361 87 6
22 1.8e-05 43 100 4
24 2.1e-05 48 121 6
26 2.6e-05 46 140 7
28 3.1e-05 47 165 34
30 4e-05 79 188 22
33 5.3e-05 67 220 47
36 6.7e-05 1318 266 39
39 8.6e-05 1536 305 59
42 0.000104 1817 351 76
46 0.000138 2169 423 73
50 0.000178 2556 493 77
55 0.000241 3086 604 72
60 0.000317 3684 722 127
66 0.00038 4768 1564 164
72 0.000508 10534 2198 171
79 0.000673 10179 2964 241
86 0.000895 15152 3710 335
94 0.001197 18113 4971 398
103 0.001588 21659 5770 432
113 0.002121 26026 9467 898
124 0.00269 31343 9385 764
136 0.003082 42805 18868 1314
149 0.004273 89998 24770 1802
163 0.005582 71281 29713 3061
179 0.00769 131322 35618 3902
196 0.010287 157024 43733 5942
215 0.013882 188578 52775 8157
236 0.018397 226787 66449 10637
259 0.02215 269829 136632 14402
284 0.029136 650404 180537 19831
312 0.038564 587446 226233 28489
343 0.053311 943293 1.99918e+06 44759
377 0.072521 1.16252e+06 330632 66710
414 0.09762 1.3991e+06 412424 110966
455 0.131999 1.68697e+06 1.14592e+06 140992
500 0.175935 2.03378e+06 793048 205420
550 0.207011 3.14329e+06 1.56676e+06 331178
605 0.283718 4.33033e+06 2.01986e+06 518346
665 0.382651 5.62137e+06 2.52477e+06 694155
731 0.522399 7.22554e+06 8.80804e+07 900801
804 0.70974 1.05595e+07 5.14099e+06 1.28368e+06
884 0.964206 1.27427e+07 2.78614e+07 1.83656e+06
972 1.29423 1.53816e+07 1.96549e+07 1.96862e+06
1069 1.47238 4.54999e+06 1.23258e+07 2.75938e+06
1175 2.03116 2.16765e+07 1.56468e+07 4.52407e+06
1292 2.79296 4.66507e+07 1.78033e+07 5.13015e+06
1421 3.79939 5.66149e+07 1.92823e+07 5.61553e+06
1563 5.22746 7.98518e+07 2.17696e+07 6.87327e+06
1719 7.06933 9.64058e+07 2.62203e+07 8.76084e+06
1890 9.50137 1.1633e+08 3.32419e+07 1.69634e+07
