10 1.1632e-07 1.10843 0.00842 0.00367
11 1.1013e-07 1.20576 0.00575 0.00258
12 1.2308e-07 1.29778 0.00659 0.00397
13 1.1716e-07 1.2883 0.00507 0.00194
14 1.304e-07 1.28424 0.01446 0.00436
15 1.2447e-07 1.33977 0.00731 0.00224
16 1.2879e-07 1.40898 0.00949 0.00429
17 1.3306e-07 1.48752 0.00853 0.0031
18 1.3256e-07 1.45793 0.00555 0.00144
19 1.32e-07 1.42911 0.00673 0.00228
20 1.3214e-07 1.47899 0.00874 0.00294
22 1.3535e-07 1.55039 0.00606 0.00182
24 1.3818e-07 1.6132 0.0066 0.00158
26 1.4762e-07 1.56862 0.00929 0.003
28 1.4894e-07 1.63696 0.00817 0.00368
30 1.4575e-07 1.68245 0.00772 0.00216
33 1.5125e-07 1.72935 0.00798 0.00253
36 1.5478e-07 1.75107 0.01014 0.00312
39 1.5364e-07 1.77516 0.00849 0.003
42 1.5711e-07 1.82102 0.00573 0.00245
46 1.6431e-07 1.8204 0.01084 0.00279
50 1.6391e-07 1.88356 0.00874 0.00257
55 1.6524e-07 1.93637 0.00888 0.00296
60 1.7468e-07 1.97638 0.01134 0.00354
66 1.7681e-07 2.0233 0.01124 0.00358
72 1.7741e-07 2.10341 0.00804 0.00283
79 1.8004e-07 2.12848 0.00921 0.00293
86 1.8837e-07 2.13341 0.01083 0.00295
94 1.856e-07 2.22075 0.01112 0.00307
103 1.9269e-07 2.25649 0.01226 0.00356
113 1.9401e-07 2.28493 0.00992 0.00283
124 1.9645e-07 2.36048 0.01277 0.00354
136 1.9862e-07 2.42203 0.01139 0.00322
149 2.0552e-07 2.43262 0.01295 0.00327
163 2.0948e-07 2.47935 0.01225 0.00302
179 2.0914e-07 2.52546 0.01139 0.00331
196 2.2337e-07 2.55222 0.01488 0.00401
215 2.1633e-07 2.63228 0.01217 0.0031
236 2.159e-07 2.67543 0.01215 0.00349
259 2.3114e-07 2.68342 0.01492 0.00365
284 2.274e-07 2.78816 0.01559 0.00445
312 2.3016e-07 2.84259 0.01852 0.00443
343 2.3539e-07 2.85439 0.01759 0.00412
377 2.3863e-07 2.90926 0.01532 0.00357
414 2.4476e-07 2.9802 0.01742 0.0041
455 2.4636e-07 2.99519 0.01985 0.0043
500 2.479e-07 3.06818 0.01902 0.00433
550 2.4942e-07 3.13331 0.01794 0.00372
