0.03 1.413e-06 4.2606 103.152 64.3144
0.06 9.53e-07 5.0118 66.1665 43.2927
0.09 7.926e-07 5.4797 53.5834 36.3819
0.12 6.945e-07 5.9397 46.9255 32.8435
0.15 6.665e-07 6.4237 42.9708 30.8859
0.18 6.498e-07 6.8739 40.5542 29.6778
0.21 6.387e-07 7.3814 39.1721 29.1388
0.24 6.442e-07 7.8644 38.4732 29.0576
0.27 6.583e-07 8.4615 38.0814 29.0182
0.3 6.381e-07 9.0516 37.5399 28.9549
0.33 6.918e-07 9.6879 37.6844 29.3048
0.36 6.746e-07 10.2595 38.3811 29.4948
0.39 6.812e-07 10.7618 37.6868 29.7148
0.42 6.864e-07 11.1447 37.4173 29.5118
0.45 7.004e-07 11.5284 37.4632 29.6949
0.48 6.805e-07 11.6492 37.6799 29.3645
0.51 7.079e-07 11.7942 37.4686 29.7072
0.54 6.8e-07 11.6935 37.1655 29.404
0.57 6.756e-07 11.5461 37.0793 29.092
0.6 6.815e-07 11.1335 39.5724 29.779
0.63 6.495e-07 10.7406 37.2152 29.1398
0.66 6.719e-07 10.2388 37.2006 29.0808
0.69 6.655e-07 9.6686 37.5006 29.1889
0.72 6.609e-07 9.0889 38.0261 29.1949
0.75 6.471e-07 8.5589 37.866 28.7663
0.78 6.386e-07 7.85 38.974 29.1567
0.81 6.55e-07 7.3915 40.1756 29.7154
0.84 6.855e-07 6.8804 41.9718 30.2412
0.87 7.205e-07 6.4299 45.6595 32.2864
0.9 7.544e-07 5.9224 50.4256 35.0276
0.93 8.803e-07 5.4601 60.4794 40.4257
