10 3.798e-08 1.11077 0.00219 0.001
11 3.985e-08 1.11615 0.00031 0.00013
12 4.111e-08 1.19404 0.00058 0.00033
13 4.071e-08 1.26151 0.00057 0.00028
14 3.904e-08 1.24555 0.00049 0.0002
15 4.008e-08 1.30082 0.00046 0.00013
16 4.063e-08 1.34884 0.00056 0.00026
17 4.124e-08 1.3967 0.0005 0.00019
18 4.17e-08 1.43735 0.00054 0.00019
19 4.175e-08 1.42351 0.00056 0.00021
20 4.211e-08 1.40201 0.0005 0.00014
22 4.314e-08 1.47052 0.00049 0.00017
24 4.386e-08 1.52679 0.00099 0.0004
26 4.395e-08 1.52783 0.00053 0.0002
28 4.46e-08 1.53364 0.00054 0.0002
30 4.523e-08 1.56841 0.0005 0.00018
33 4.621e-08 1.62883 0.00055 0.00021
36 4.661e-08 1.61924 0.00064 0.00025
39 4.732e-08 1.68185 0.00052 0.00026
42 4.83e-08 1.72086 0.00083 0.00039
46 4.884e-08 1.76542 0.00053 0.00024
50 4.967e-08 1.79155 0.0006 0.00023
55 5.052e-08 1.84027 0.00063 0.00028
60 5.17e-08 1.90793 0.00066 0.00021
66 5.261e-08 1.9672 0.00061 0.00027
72 5.365e-08 2.02895 0.00065 0.00024
79 5.463e-08 2.06605 0.00093 0.0003
86 5.538e-08 2.09893 0.00058 0.0002
94 5.654e-08 2.16771 0.00094 0.00028
103 5.705e-08 2.21284 0.0006 0.00021
113 5.816e-08 2.22505 0.00107 0.00047
124 5.921e-08 2.29519 0.00068 0.00023
136 6.03e-08 2.38917 0.00108 0.00029
149 6.092e-08 2.3916 0.00085 0.00024
163 6.201e-08 2.44095 0.00117 0.00027
179 6.311e-08 2.54288 0.00089 0.00029
196 6.405e-08 2.55962 0.00124 0.00023
215 6.502e-08 2.62379 0.00106 0.00024
236 6.598e-08 2.68359 0.001 0.00032
259 6.695e-08 2.70554 0.0013 0.00024
284 6.802e-08 2.76952 0.00134 0.00029
312 6.887e-08 2.82329 0.00116 0.00021
343 6.99e-08 2.83791 0.00154 0.00027
377 7.126e-08 2.92837 0.00159 0.00023
414 7.226e-08 2.99175 0.00156 0.00034
455 7.326e-08 2.99851 0.00173 0.00032
500 7.43e-08 3.06745 0.00178 0.00026
550 7.514e-08 3.13588 0.00152 0.00065
605 7.649e-08 3.14814 0.00205 0.00051
665 7.729e-08 3.20851 0.00217 0.00055
731 7.84e-08 3.26076 0.00248 0.00047
804 7.953e-08 3.27438 0.00269 0.00052
884 8.034e-08 3.34059 0.00294 0.00051
972 8.126e-08 3.39251 0.00313 0.0008
1069 8.219e-08 3.40077 0.00344 0.00087
1175 8.33e-08 3.47318 0.00399 0.0008
1292 8.432e-08 3.52005 0.00516 0.00054
1421 8.504e-08 3.53423 0.00545 0.00054
1563 8.651e-08 3.60072 0.00692 0.00065
1719 8.727e-08 3.64771 0.00766 0.00082
1890 8.808e-08 3.66048 0.01178 0.00062
2079 8.931e-08 3.72567 0.01133 0.00133
2286 9.027e-08 3.78058 0.04122 0.00074
2514 9.121e-08 3.79602 0.05967 0.00205
2765 9.235e-08 3.85682 0.05956 0.00141
3041 9.326e-08 3.90561 0.09279 0.00173
3345 9.419e-08 3.92482 0.13543 0.00164
3679 9.539e-08 3.99214 0.18008 0.0021
4046 9.652e-08 4.03557 0.23768 0.0023
4450 9.77e-08 4.05409 0.43613 0.00274
4895 9.917e-08 4.13236 0.62644 0.00226
5384 1.0032e-07 4.17658 0.87879 0.00237
5922 1.0117e-07 4.18942 1.12921 0.00373
6514 1.0249e-07 4.27271 1.35964 0.0036
7165 1.0369e-07 4.31854 1.58779 0.00398
7881 1.0632e-07 4.33738 1.89413 0.00593
8669 1.0593e-07 4.41423 2.11283 0.0045
9535 1.0703e-07 4.45087 2.28545 0.00616
10488 1.0874e-07 4.47731 2.62174 0.00588
11536 1.0951e-07 4.54844 2.81817 0.00696
