10 9.35e-08
11 8.496e-08
12 9.172e-08
13 8.597e-08
14 1.1415e-07
15 1.2512e-07
16 1.8623e-07
17 1.9156e-07
18 1.6481e-07
19 1.7688e-07
20 1.6516e-07
22 1.4357e-07
24 2.239e-07
26 1.5419e-07
28 1.4787e-07
30 1.3533e-07
33 1.8669e-07
36 2.143e-07
39 1.9254e-07
42 2.0689e-07
46 1.9863e-07
50 1.9618e-07
55 2.1656e-07
60 2.0141e-07
66 2.8292e-07
72 2.7754e-07
79 2.6953e-07
86 2.9294e-07
94 3.0339e-07
103 2.8286e-07
113 2.9854e-07
124 2.9788e-07
136 4.5069e-07
149 4.6012e-07
163 4.4122e-07
179 4.7569e-07
196 4.2326e-07
215 5.0245e-07
236 4.2155e-07
259 6.8677e-07
284 6.5436e-07
312 6.6558e-07
343 6.3323e-07
377 6.4557e-07
414 6.5242e-07
455 6.7684e-07
500 6.7609e-07
550 1.08122e-06
605 1.08955e-06
665 1.0634e-06
731 1.05493e-06
804 1.12255e-06
884 1.0915e-06
972 1.06664e-06
1069 1.825e-06
1175 1.9006e-06
1292 1.9023e-06
1421 1.91761e-06
1563 2.05558e-06
1719 1.83117e-06
1890 1.82576e-06
2079 3.58987e-06
2286 3.38171e-06
2514 3.34159e-06
2765 3.32795e-06
3041 3.36928e-06
3345 3.37887e-06
3679 3.39949e-06
4046 3.82748e-06
4450 7.85493e-06
4895 7.33221e-06
5384 6.52968e-06
5922 7.63522e-06
6514 7.50811e-06
7165 6.52624e-06
7881 9.52853e-06
8669 1.63601e-05
9535 1.43501e-05
10488 1.70553e-05
11536 1.26684e-05
12689 1.36198e-05
13957 1.20898e-05
15352 1.23013e-05
16887 2.46567e-05
18575 2.45987e-05
20432 2.50776e-05
22475 2.48049e-05
24722 2.48379e-05
27194 2.44965e-05
29913 2.6618e-05
32904 4.95658e-05
36194 4.86554e-05
39813 4.91882e-05
43794 5.19895e-05
48173 4.84273e-05
52990 4.83089e-05
58289 4.93724e-05
64117 4.86698e-05
70528 9.80517e-05
77580 9.70311e-05
85338 9.61778e-05
93871 9.68644e-05
103258 9.85753e-05
113583 9.74297e-05
124941 0.000100586
137435 0.000194248
151178 0.000193199
166295 0.00019428
182924 0.000193427
201216 0.000199719
