10 3.472e-08 0.31529 0.00702 0.00405
11 3.116e-08 0.31598 0.00211 0.00122
12 3.216e-08 0.31515 0.0024 0.00156
13 3.213e-08 0.31426 0.002 0.00121
14 3.163e-08 0.31173 0.00306 0.00182
15 3.488e-08 0.30808 0.00277 0.00141
16 3.364e-08 0.31473 0.0029 0.0015
17 3.286e-08 0.30829 0.00174 0.00114
18 3.321e-08 0.31053 0.00273 0.00135
19 3.474e-08 0.31009 0.00375 0.0018
20 3.628e-08 0.30648 0.00381 0.00231
22 3.511e-08 0.30651 0.00362 0.0032
24 3.713e-08 0.30511 0.00527 0.00434
26 3.56e-08 0.30402 0.0034 0.0014
28 3.528e-08 0.30286 0.0047 0.00201
30 3.407e-08 0.3008 0.00309 0.00153
33 3.822e-08 0.30753 0.0037 0.00219
36 3.993e-08 0.30715 0.0057 0.00182
39 3.647e-08 0.30185 0.00464 0.00176
42 3.808e-08 0.30284 0.00403 0.00158
46 3.731e-08 0.30056 0.0027 0.00165
50 3.706e-08 0.30423 0.0032 0.00143
55 3.628e-08 0.30269 0.00242 0.00153
60 3.55e-08 0.30467 0.00276 0.00137
66 3.745e-08 0.3004 0.00273 0.0015
72 3.883e-08 0.29969 0.00499 0.00218
79 3.858e-08 0.29773 0.00345 0.00177
86 3.72e-08 0.29882 0.00094 0.00043
94 3.762e-08 0.29922 0.00332 0.00162
103 3.8e-08 0.29798 0.00408 0.0021
113 3.979e-08 0.29574 0.00401 0.0019
124 3.812e-08 0.29459 0.0031 0.00172
136 3.942e-08 0.30057 0.00306 0.00159
149 4.004e-08 0.30489 0.00343 0.00168
163 4.136e-08 0.30667 0.00417 0.00187
179 4.067e-08 0.30446 0.0034 0.0017
196 4.026e-08 0.30217 0.00305 0.00164
215 4.106e-08 0.29719 0.00569 0.00295
236 4.027e-08 0.29902 0.00342 0.00161
259 4.265e-08 0.29494 0.00415 0.00203
284 4.189e-08 0.29166 0.00313 0.00149
312 4.484e-08 0.28913 0.00636 0.00225
343 4.339e-08 0.2914 0.0034 0.00151
377 4.36e-08 0.2959 0.00514 0.00175
414 4.53e-08 0.29763 0.00906 0.0035
455 4.877e-08 0.29477 0.01278 0.00792
500 4.742e-08 0.29274 0.00328 0.00173
550 4.727e-08 0.2949 0.00871 0.00263
605 5.077e-08 0.30104 0.0101 0.003
665 4.568e-08 0.29785 0.0062 0.00247
731 4.702e-08 0.29361 0.01256 0.00335
804 4.993e-08 0.29198 0.01134 0.00302
884 4.774e-08 0.29398 0.00901 0.0028
972 4.737e-08 0.29241 0.01056 0.00247
1069 5.047e-08 0.29341 0.01139 0.0032
1175 5.131e-08 0.31086 0.01586 0.00283
1292 4.885e-08 0.32029 0.01586 0.00349
1421 4.939e-08 0.32699 0.02112 0.00304
1563 5.319e-08 0.32579 0.01141 0.00309
1719 4.927e-08 0.3228 0.01238 0.00342
1890 4.867e-08 0.32087 0.01265 0.00311
2079 4.997e-08 0.2899 0.01079 0.00339
2286 5.127e-08 0.29104 0.03737 0.0059
2514 5.171e-08 0.28869 0.05637 0.00546
2765 5.133e-08 0.28568 0.06075 0.00586
3041 5.15e-08 0.28988 0.06398 0.00627
3345 5.603e-08 0.28716 0.08389 0.00633
3679 5.184e-08 0.28661 0.07747 0.00583
4046 5.183e-08 0.28912 0.08671 0.00584
4450 5.468e-08 0.29375 0.13497 0.0094
4895 5.408e-08 0.2916 0.15734 0.00761
5384 5.533e-08 0.28814 0.1896 0.0094
5922 5.564e-08 0.28942 0.22732 0.011
6514 5.595e-08 0.29158 0.24873 0.00821
7165 5.479e-08 0.28825 0.26183 0.00891
7881 5.828e-08 0.28644 0.29228 0.01022
8669 6.003e-08 0.29185 0.33099 0.01843
9535 5.783e-08 0.29421 0.37909 0.01939
10488 6.298e-08 0.28883 0.42796 0.02458
