1000 9.43e-09
2000 8.92e-09
3000 9.16e-09
4000 8.88e-09
5000 8.72e-09
6000 8.74e-09
7000 8.72e-09
8000 8.73e-09
9000 8.72e-09
10000 9.61e-09
11000 9.44e-09
12000 9.28e-09
13000 9.57e-09
14000 8.74e-09
15000 8.74e-09
16000 8.72e-09
17000 8.73e-09
18000 9.67e-09
19000 9.32e-09
20000 8.73e-09
21000 8.78e-09
22000 8.72e-09
23000 9.17e-09
24000 8.77e-09
25000 8.78e-09
26000 8.72e-09
27000 8.65e-09
28000 8.98e-09
29000 8.74e-09
30000 8.74e-09
31000 9.24e-09
32000 8.91e-09
33000 9.52e-09
34000 9.4e-09
35000 9.43e-09
36000 8.43e-09
37000 9.19e-09
38000 8.81e-09
39000 8.72e-09
40000 8.79e-09
41000 8.51e-09
42000 8.43e-09
43000 8.43e-09
44000 8.43e-09
45000 8.42e-09
46000 8.42e-09
47000 8.42e-09
48000 8.63e-09
49000 8.42e-09
50000 8.43e-09
51000 8.41e-09
52000 8.64e-09
53000 8.77e-09
54000 9.14e-09
55000 9.21e-09
56000 9.4e-09
57000 9.4e-09
58000 9.17e-09
59000 8.42e-09
60000 8.42e-09
61000 8.64e-09
62000 8.43e-09
63000 8.62e-09
64000 8.41e-09
65000 8.42e-09
66000 8.43e-09
67000 8.42e-09
68000 8.43e-09
69000 8.43e-09
70000 8.66e-09
71000 8.53e-09
72000 8.43e-09
73000 8.42e-09
74000 8.88e-09
75000 8.43e-09
76000 8.85e-09
77000 8.42e-09
78000 8.42e-09
79000 8.43e-09
80000 8.91e-09
81000 8.43e-09
82000 9.15e-09
83000 8.78e-09
84000 8.73e-09
85000 8.73e-09
86000 8.78e-09
87000 8.73e-09
88000 9.02e-09
89000 8.77e-09
90000 8.43e-09
91000 8.63e-09
92000 8.43e-09
93000 8.42e-09
94000 8.96e-09
95000 8.45e-09
96000 8.54e-09
97000 8.43e-09
98000 8.54e-09
99000 8.41e-09
100000 8.42e-09
101000 9.27e-09
102000 8.71e-09
103000 8.72e-09
104000 8.43e-09
105000 8.43e-09
106000 8.42e-09
107000 8.67e-09
108000 8.42e-09
109000 8.43e-09
110000 8.71e-09
111000 8.43e-09
112000 8.42e-09
113000 9.1e-09
114000 8.73e-09
115000 8.73e-09
116000 8.43e-09
117000 8.43e-09
118000 8.42e-09
119000 8.45e-09
120000 8.43e-09
121000 8.42e-09
122000 8.43e-09
123000 8.6e-09
124000 8.54e-09
125000 8.63e-09
126000 8.43e-09
127000 8.63e-09
128000 8.43e-09
129000 8.64e-09
130000 8.43e-09
131000 8.42e-09
132000 8.43e-09
133000 8.43e-09
134000 8.43e-09
135000 8.82e-09
136000 8.42e-09
137000 8.43e-09
138000 8.43e-09
139000 8.42e-09
140000 8.42e-09
141000 8.43e-09
142000 9.13e-09
143000 8.99e-09
144000 8.9e-09
145000 8.43e-09
146000 8.43e-09
147000 8.53e-09
148000 9.03e-09
149000 8.72e-09
150000 8.97e-09
151000 8.51e-09
152000 8.53e-09
153000 8.61e-09
154000 8.61e-09
155000 8.62e-09
156000 8.43e-09
157000 8.64e-09
158000 8.42e-09
159000 8.85e-09
160000 8.43e-09
161000 8.73e-09
162000 8.83e-09
163000 8.73e-09
164000 8.59e-09
165000 8.43e-09
166000 8.42e-09
167000 8.87e-09
168000 8.42e-09
169000 8.73e-09
170000 8.73e-09
171000 8.45e-09
172000 8.43e-09
173000 8.43e-09
174000 8.42e-09
175000 8.42e-09
176000 8.42e-09
177000 8.73e-09
178000 9.35e-09
179000 9.4e-09
180000 9.1e-09
181000 8.73e-09
182000 8.73e-09
183000 8.62e-09
184000 8.86e-09
185000 8.42e-09
186000 8.43e-09
187000 8.41e-09
188000 8.43e-09
189000 9.05e-09
190000 8.72e-09
191000 8.42e-09
192000 8.43e-09
193000 8.43e-09
194000 8.53e-09
195000 8.93e-09
196000 8.73e-09
197000 8.43e-09
198000 8.44e-09
199000 8.68e-09
200000 8.43e-09
201000 8.43e-09
202000 8.43e-09
203000 8.71e-09
204000 8.72e-09
205000 8.42e-09
206000 8.42e-09
207000 8.56e-09
208000 8.43e-09
209000 8.43e-09
210000 8.64e-09
211000 8.82e-09
212000 8.73e-09
213000 8.72e-09
214000 8.43e-09
215000 8.42e-09
216000 8.43e-09
217000 8.54e-09
218000 8.43e-09
219000 8.43e-09
220000 8.87e-09
221000 8.42e-09
222000 8.43e-09
223000 8.43e-09
224000 8.45e-09
225000 8.43e-09
226000 8.43e-09
227000 8.43e-09
228000 8.99e-09
229000 9.4e-09
230000 8.43e-09
231000 8.42e-09
232000 8.83e-09
233000 8.73e-09
234000 8.94e-09
235000 8.74e-09
236000 9.43e-09
237000 8.73e-09
238000 8.43e-09
239000 8.43e-09
240000 8.69e-09
241000 8.81e-09
242000 8.75e-09
243000 8.43e-09
244000 8.98e-09
245000 8.73e-09
246000 8.67e-09
247000 8.43e-09
248000 8.67e-09
249000 8.54e-09
250000 8.63e-09
251000 8.43e-09
252000 8.42e-09
253000 8.75e-09
254000 8.56e-09
255000 8.43e-09
256000 8.43e-09
257000 8.43e-09
258000 8.87e-09
259000 8.42e-09
260000 8.42e-09
261000 8.6e-09
262000 8.74e-09
263000 8.43e-09
264000 9.4e-09
265000 8.43e-09
266000 8.65e-09
267000 1.324e-08
268000 9.32e-09
269000 8.73e-09
270000 8.78e-09
271000 8.76e-09
272000 9.19e-09
273000 8.81e-09
274000 9.39e-09
275000 8.43e-09
276000 8.73e-09
277000 8.75e-09
278000 8.95e-09
279000 9.75e-09
280000 9.36e-09
281000 9.88e-09
282000 9.32e-09
283000 8.43e-09
284000 8.45e-09
285000 8.43e-09
286000 8.43e-09
287000 8.98e-09
288000 8.73e-09
289000 9.25e-09
290000 8.43e-09
291000 8.88e-09
292000 8.73e-09
293000 8.43e-09
294000 8.43e-09
295000 8.73e-09
296000 8.42e-09
297000 8.86e-09
298000 8.43e-09
299000 8.43e-09
300000 8.42e-09
301000 8.45e-09
302000 8.73e-09
303000 8.69e-09
304000 8.65e-09
305000 8.43e-09
306000 8.43e-09
307000 8.62e-09
308000 8.43e-09
309000 8.73e-09
310000 8.43e-09
311000 9.09e-09
312000 8.66e-09
313000 8.43e-09
314000 8.42e-09
315000 8.76e-09
316000 8.43e-09
317000 9.05e-09
318000 8.73e-09
319000 8.43e-09
320000 8.44e-09
321000 8.43e-09
322000 8.42e-09
323000 8.44e-09
324000 8.6e-09
325000 8.42e-09
326000 8.45e-09
327000 8.43e-09
328000 8.52e-09
329000 9.27e-09
330000 8.43e-09
331000 8.43e-09
332000 8.45e-09
333000 8.43e-09
