1000 5.208e-08
2000 4.151e-08
3000 4.067e-08
4000 3.864e-08
5000 3.894e-08
6000 4.005e-08
7000 4.137e-08
8000 4.061e-08
9000 4.153e-08
10000 4.371e-08
11000 4.385e-08
12000 4.346e-08
13000 4.18e-08
14000 4.173e-08
15000 4.216e-08
16000 4.212e-08
17000 4.527e-08
18000 4.35e-08
19000 4.702e-08
20000 4.324e-08
21000 4.426e-08
22000 4.535e-08
23000 4.38e-08
24000 4.396e-08
25000 4.419e-08
26000 4.442e-08
27000 4.537e-08
28000 4.417e-08
29000 4.46e-08
30000 4.473e-08
31000 4.49e-08
32000 4.467e-08
33000 4.912e-08
34000 5.036e-08
35000 5.087e-08
36000 4.982e-08
37000 4.997e-08
38000 5.208e-08
39000 5.038e-08
40000 4.999e-08
41000 5.042e-08
42000 5.283e-08
43000 5.145e-08
44000 5.019e-08
45000 5.038e-08
46000 5.075e-08
47000 5.052e-08
48000 5.075e-08
49000 5.151e-08
50000 5.181e-08
51000 5.187e-08
52000 5.191e-08
53000 5.181e-08
54000 5.365e-08
55000 5.085e-08
56000 5.163e-08
57000 5.157e-08
58000 5.13e-08
59000 5.128e-08
60000 5.223e-08
61000 5.29e-08
62000 5.132e-08
63000 5.182e-08
64000 5.164e-08
65000 5.339e-08
66000 5.164e-08
67000 5.207e-08
68000 5.316e-08
69000 5.325e-08
70000 5.934e-08
71000 5.297e-08
72000 5.329e-08
73000 5.278e-08
74000 5.28e-08
75000 5.318e-08
76000 5.326e-08
77000 5.299e-08
78000 5.268e-08
79000 5.479e-08
80000 5.298e-08
81000 5.284e-08
82000 5.402e-08
83000 5.323e-08
84000 5.343e-08
85000 5.329e-08
86000 5.441e-08
87000 5.377e-08
88000 5.416e-08
89000 5.366e-08
90000 5.357e-08
91000 5.329e-08
92000 5.441e-08
93000 5.362e-08
94000 5.411e-08
95000 5.433e-08
96000 5.51e-08
97000 5.89e-08
98000 5.351e-08
99000 5.593e-08
100000 5.355e-08
101000 5.394e-08
102000 5.469e-08
103000 5.483e-08
104000 5.389e-08
105000 5.477e-08
106000 5.455e-08
107000 5.331e-08
108000 5.373e-08
109000 5.52e-08
110000 5.373e-08
111000 5.401e-08
112000 5.424e-08
113000 5.385e-08
114000 5.632e-08
115000 5.466e-08
116000 5.503e-08
117000 5.451e-08
118000 5.514e-08
119000 5.6e-08
120000 5.384e-08
121000 5.405e-08
122000 5.614e-08
123000 5.422e-08
124000 5.451e-08
125000 5.528e-08
126000 5.404e-08
127000 5.474e-08
128000 5.588e-08
129000 5.596e-08
130000 5.434e-08
131000 5.415e-08
132000 6.207e-08
133000 6.161e-08
134000 6.221e-08
135000 6.12e-08
136000 6.171e-08
137000 6.164e-08
138000 6.093e-08
139000 6.086e-08
140000 6.371e-08
141000 6.218e-08
142000 6.091e-08
143000 6.142e-08
144000 6.106e-08
145000 6.11e-08
146000 6.161e-08
147000 6.198e-08
148000 6.145e-08
149000 6.174e-08
150000 6.098e-08
151000 6.18e-08
152000 6.243e-08
153000 6.144e-08
154000 6.114e-08
155000 6.282e-08
156000 6.219e-08
157000 6.225e-08
158000 6.169e-08
159000 6.124e-08
160000 6.198e-08
161000 6.172e-08
162000 6.256e-08
163000 6.366e-08
164000 6.249e-08
165000 6.173e-08
166000 6.299e-08
167000 6.175e-08
168000 6.334e-08
169000 6.426e-08
170000 6.303e-08
171000 6.418e-08
172000 6.343e-08
173000 6.221e-08
174000 6.474e-08
175000 6.213e-08
176000 6.19e-08
177000 6.24e-08
178000 6.215e-08
179000 6.196e-08
180000 6.177e-08
181000 6.17e-08
182000 6.452e-08
183000 6.259e-08
184000 6.217e-08
185000 6.342e-08
186000 6.2e-08
187000 6.263e-08
188000 6.322e-08
189000 6.246e-08
190000 6.534e-08
191000 6.218e-08
192000 6.36e-08
193000 6.277e-08
194000 6.305e-08
195000 6.284e-08
196000 6.315e-08
197000 6.257e-08
198000 6.912e-08
199000 6.337e-08
200000 6.389e-08
201000 6.254e-08
202000 6.283e-08
203000 6.442e-08
204000 6.257e-08
205000 6.395e-08
206000 6.246e-08
207000 6.39e-08
208000 6.439e-08
209000 6.228e-08
210000 6.263e-08
211000 6.446e-08
212000 6.284e-08
213000 6.33e-08
214000 6.291e-08
215000 6.293e-08
216000 6.266e-08
217000 6.307e-08
218000 6.384e-08
219000 6.343e-08
220000 6.257e-08
221000 6.289e-08
222000 6.234e-08
223000 6.358e-08
224000 6.311e-08
225000 6.451e-08
226000 6.326e-08
227000 6.318e-08
228000 6.254e-08
229000 6.268e-08
230000 6.305e-08
231000 6.493e-08
232000 6.802e-08
233000 6.247e-08
234000 6.538e-08
235000 6.291e-08
236000 6.463e-08
237000 6.295e-08
238000 6.272e-08
239000 6.576e-08
240000 6.227e-08
241000 6.276e-08
242000 6.378e-08
243000 6.296e-08
244000 6.495e-08
245000 6.381e-08
246000 6.343e-08
247000 6.327e-08
248000 6.284e-08
249000 6.382e-08
250000 6.255e-08
251000 6.344e-08
252000 6.495e-08
253000 6.225e-08
254000 6.356e-08
255000 6.268e-08
256000 6.421e-08
257000 6.301e-08
258000 6.26e-08
259000 6.338e-08
260000 6.265e-08
261000 6.414e-08
262000 6.449e-08
263000 6.415e-08
264000 6.491e-08
265000 6.442e-08
266000 6.432e-08
267000 6.833e-08
268000 6.409e-08
269000 6.598e-08
270000 6.491e-08
271000 6.44e-08
272000 6.592e-08
273000 6.384e-08
274000 6.512e-08
275000 6.453e-08
276000 6.542e-08
277000 6.551e-08
278000 6.535e-08
279000 6.435e-08
280000 6.627e-08
281000 6.465e-08
282000 6.667e-08
283000 6.384e-08
284000 6.495e-08
285000 6.469e-08
286000 6.44e-08
287000 6.459e-08
288000 6.61e-08
289000 6.75e-08
290000 6.568e-08
291000 6.884e-08
292000 6.857e-08
293000 6.577e-08
294000 6.792e-08
295000 6.494e-08
296000 6.625e-08
297000 6.468e-08
298000 6.456e-08
299000 6.463e-08
300000 6.432e-08
301000 6.48e-08
302000 6.417e-08
303000 6.631e-08
304000 6.99e-08
305000 6.551e-08
306000 6.512e-08
307000 6.415e-08
308000 6.707e-08
309000 6.514e-08
310000 7.426e-08
311000 6.588e-08
312000 6.57e-08
313000 6.413e-08
314000 6.455e-08
315000 6.509e-08
316000 6.657e-08
317000 6.525e-08
318000 6.445e-08
319000 6.698e-08
320000 6.465e-08
321000 6.539e-08
322000 6.535e-08
323000 6.515e-08
324000 6.719e-08
325000 6.482e-08
326000 7.567e-08
327000 6.597e-08
328000 6.621e-08
329000 6.52e-08
330000 6.609e-08
331000 6.529e-08
332000 6.478e-08
333000 6.503e-08
334000 6.49e-08
335000 6.583e-08
336000 6.486e-08
337000 6.581e-08
338000 6.705e-08
339000 6.581e-08
340000 6.48e-08
341000 6.607e-08
342000 6.559e-08
343000 6.513e-08
344000 6.796e-08
345000 6.484e-08
346000 6.83e-08
347000 7.089e-08
348000 6.729e-08
349000 6.666e-08
350000 6.669e-08
351000 6.613e-08
352000 6.524e-08
353000 6.535e-08
354000 6.49e-08
355000 6.655e-08
356000 6.527e-08
357000 6.596e-08
358000 6.525e-08
359000 6.73e-08
360000 6.681e-08
361000 6.574e-08
362000 6.532e-08
363000 6.663e-08
364000 6.498e-08
365000 6.556e-08
366000 6.646e-08
367000 6.556e-08
368000 6.651e-08
369000 6.528e-08
370000 6.567e-08
371000 6.551e-08
372000 6.765e-08
373000 6.519e-08
374000 6.712e-08
375000 6.567e-08
376000 6.957e-08
377000 6.537e-08
378000 6.67e-08
379000 6.576e-08
380000 6.562e-08
381000 6.501e-08
382000 6.592e-08
383000 6.574e-08
384000 6.566e-08
385000 6.584e-08
386000 6.531e-08
387000 6.804e-08
388000 6.559e-08
389000 6.6e-08
390000 6.543e-08
391000 6.791e-08
392000 6.619e-08
393000 6.614e-08
394000 6.548e-08
395000 6.629e-08
396000 6.646e-08
397000 7.04e-08
398000 6.74e-08
399000 6.788e-08
400000 6.748e-08
401000 7.374e-08
402000 6.58e-08
403000 6.671e-08
404000 6.575e-08
405000 6.645e-08
406000 6.59e-08
407000 6.835e-08
408000 6.561e-08
409000 7.29e-08
