10 4.261e-08 1.08066 0.00163 0.0005
11 4.414e-08 1.16668 0.00047 0.00011
12 4.488e-08 1.26087 0.0007 0.00025
13 4.203e-08 1.24058 0.00049 0.00011
14 4.36e-08 1.22226 0.00043 0.00011
15 4.432e-08 1.28222 0.00065 0.00017
16 4.496e-08 1.33933 0.00054 0.00015
17 4.57e-08 1.39228 0.00048 9e-05
18 4.636e-08 1.37355 0.00047 7e-05
19 4.744e-08 1.35449 0.0004 6e-05
20 4.759e-08 1.39603 0.00049 0.0001
22 4.867e-08 1.46804 0.0004 5e-05
24 5.024e-08 1.52732 0.00043 0.0001
26 5.132e-08 1.49379 0.00042 8e-05
28 5.127e-08 1.54402 0.00037 0.0001
30 5.219e-08 1.58218 0.00045 0.00011
33 5.385e-08 1.63326 0.00041 0.0001
36 5.52e-08 1.64796 0.00052 7e-05
39 5.545e-08 1.68617 0.00043 6e-05
42 5.646e-08 1.72248 0.00051 0.00012
46 5.835e-08 1.74896 0.0007 0.00033
50 5.909e-08 1.80369 0.00061 8e-05
55 5.966e-08 1.85156 0.00048 5e-05
60 6.155e-08 1.87863 0.00081 0.00031
66 6.253e-08 1.91729 0.00055 0.00011
72 6.351e-08 1.98907 0.00063 0.00013
79 6.487e-08 2.01347 0.00057 9e-05
86 6.595e-08 2.01947 0.00061 0.00012
94 6.687e-08 2.10003 0.00095 0.00028
103 6.808e-08 2.13362 0.00074 0.00012
113 6.941e-08 2.14956 0.00059 7e-05
124 7.102e-08 2.2242 0.00075 0.00013
136 7.194e-08 2.27146 0.00077 7e-05
149 7.359e-08 2.26863 0.00075 0.00012
163 7.423e-08 2.33133 0.00093 0.00021
179 7.592e-08 2.39406 0.00119 0.00029
196 7.723e-08 2.41317 0.00088 0.00013
215 7.774e-08 2.46773 0.00101 0.00014
236 7.903e-08 2.52581 0.00116 0.00026
259 8.092e-08 2.54741 0.00098 0.00017
284 8.167e-08 2.63377 0.00122 0.00024
312 8.27e-08 2.68588 0.00126 0.00013
343 8.463e-08 2.7025 0.00118 0.00023
377 8.555e-08 2.75171 0.00132 0.00021
414 8.652e-08 2.80793 0.0015 0.00019
455 8.832e-08 2.82415 0.0014 0.00028
500 8.945e-08 2.8712 0.00146 0.00046
550 9.031e-08 2.95045 0.00186 0.0006
605 9.22e-08 2.97841 0.00205 0.00043
665 9.323e-08 3.04247 0.0031 0.00082
731 9.459e-08 3.13386 0.00218 0.00059
804 9.712e-08 3.18791 0.00278 0.00069
884 9.775e-08 3.23897 0.0037 0.00087
972 9.916e-08 3.32159 0.00313 0.0006
1069 1.0118e-07 3.34964 0.00328 0.00067
1175 1.02e-07 3.41949 0.0042 0.00057
1292 1.0343e-07 3.47574 0.00412 0.00081
1421 1.0513e-07 3.49268 0.00653 0.00113
1563 1.0608e-07 3.55962 0.00714 0.00104
1719 1.0754e-07 3.63781 0.00592 0.0014
1890 1.095e-07 3.66619 0.0073 0.00123
2079 1.1037e-07 3.73853 0.00824 0.00104
2286 1.1196e-07 3.81723 0.01672 0.00126
2514 1.1376e-07 3.84497 0.04561 0.00118
2765 1.1495e-07 3.9256 0.07487 0.00191
3041 1.165e-07 3.97434 0.13274 0.00164
3345 1.183e-07 4.00954 0.13568 0.00242
3679 1.1931e-07 4.07661 0.22522 0.00211
4046 1.2066e-07 4.12747 0.26519 0.00178
4450 1.2241e-07 4.14606 0.51582 0.00195
4895 1.2336e-07 4.21129 0.74645 0.00253
5384 1.248e-07 4.2626 1.02222 0.00297
5922 1.2657e-07 4.28692 1.32602 0.00321
6514 1.275e-07 4.34771 1.66904 0.00294
7165 1.2934e-07 4.4159 1.84272 0.00634
7881 1.306e-07 4.42419 2.11822 0.004
8669 1.319e-07 4.50297 2.43239 0.00507
9535 1.3329e-07 4.53565 2.60421 0.00596
10488 1.3512e-07 4.5655 2.96754 0.0061
11536 1.3646e-07 4.63853 3.16126 0.00949
12689 1.4128e-07 4.67182 3.38561 0.02554
13957 1.4593e-07 4.70327 3.68527 0.02212
15352 1.4617e-07 4.78522 3.89057 0.02688
16887 1.4642e-07 4.79907 4.01216 0.01821
18575 1.4878e-07 4.84376 4.3706 0.17748
20432 1.4885e-07 4.90462 4.64695 0.02229
22475 1.5018e-07 4.93142 4.82782 0.25273
24722 1.4824e-07 4.96775 5.09204 0.2091
27194 1.4916e-07 5.0341 5.27571 0.32714
29913 1.5084e-07 5.05747 5.53418 0.3567
32904 1.5255e-07 5.10031 5.81541 0.35465
36194 1.5404e-07 5.17269 5.98348 0.58664
39813 1.5571e-07 5.18963 6.09318 0.70346
43794 1.5822e-07 5.23352 6.5621 1.39736
48173 1.5954e-07 5.29487 6.69534 1.49718
52990 1.6177e-07 5.31923 6.94416 1.85712
58289 1.6348e-07 5.3732 7.50566 1.97037
64117 1.6495e-07 5.43336 7.46551 2.30565
70528 1.6722e-07 5.44305 7.72463 2.61844
77580 1.6935e-07 5.50051 8.04653 2.84075
85338 1.7104e-07 5.56122 8.17916 3.14451
93871 1.7313e-07 5.57416 8.54794 3.42225
103258 1.7492e-07 5.64203 8.75532 3.6758
113583 1.7704e-07 5.69188 9.10645 4.00095
124941 1.7919e-07 5.70891 9.33229 4.26507
137435 1.8187e-07 5.77353 9.61723 4.65885
151178 1.8289e-07 5.8379 9.78068 4.8107
166295 1.8533e-07 5.84773 10.0958 5.14306
182924 1.8729e-07 5.91003 10.3764 5.48626
201216 1.9005e-07 5.97381 10.5993 5.6941
221337 1.9208e-07 5.9816 10.9458 6.01919
243470 1.9364e-07 6.04866 11.3445 6.37155
267817 1.9584e-07 6.09708 11.473 6.59501
294598 1.9915e-07 6.12539 12.2491 6.99574
324057 2.0108e-07 6.18061 12.4929 7.37195
356462 2.0449e-07 6.23284 13.0019 7.64585
392108 2.0327e-07 6.26247 12.5202 7.74596
431318 2.0491e-07 6.32163 12.7951 8.05903
474449 2.1304e-07 6.37987 14.0843 8.50388
521893 2.1022e-07 6.39629 13.3703 8.59133
574082 2.1377e-07 6.46011 13.9198 9.05234
631490 2.154e-07 6.51465 13.9092 9.25536
694639 2.1813e-07 6.52999 14.2427 9.52726
764102 2.2052e-07 6.60349 14.5701 9.85082
840512 2.2532e-07 6.64985 15.1021 10.218
924563 2.2744e-07 6.67863 15.028 10.4233
1017019 2.3527e-07 6.76492 15.9388 11.0622
1118720 2.3941e-07 6.81034 15.943 11.2252
1230592 2.449e-07 6.84005 16.1486 11.494
1353651 2.4996e-07 6.92203 16.6024 12.0047
1489016 2.5525e-07 6.97503 16.843 12.2643
1637917 2.6229e-07 7.01278 17.5042 12.917
1801708 2.6989e-07 7.09479 18.2005 13.6043
1981878 2.7431e-07 7.13661 18.168 13.7318
2180065 2.8122e-07 7.18963 18.9519 14.4691
2398071 3.0521e-07 7.24021 19.4127 15.0214
2637878 3.1167e-07 7.28034 19.8541 15.4313
2901665 3.1737e-07 7.31701 20.4587 16.0742
3191831 3.1682e-07 7.39232 21.0539 16.6505
3511014 3.2285e-07 7.42064 21.4751 17.0826
3862115 3.2811e-07 7.45631 22.1305 17.7607
4248326 3.3475e-07 7.52146 22.811 18.4481
4673158 3.4068e-07 7.59223 23.2275 18.9816
5140473 3.4541e-07 7.62631 23.8856 19.5348
5654520 3.5374e-07 7.70671 24.7753 20.2171
6219972 3.6097e-07 7.75516 25.5552 21.2497
6841969 3.4906e-07 7.78767 25.6605 21.2965
7526165 3.7477e-07 7.85998 26.0562 21.8015
8278781 3.7179e-07 7.89952 26.5934 22.3056
9106659 3.7803e-07 7.96161 27.4249 23.0029
