0.03 8.3819e-07 4.25112 73.3197 57.3667
0.06 5.7434e-07 4.91081 48.2458 37.4935
0.09 4.7891e-07 5.428 39.0805 30.9595
0.12 4.3345e-07 5.89906 34.6728 27.8139
0.15 4.0812e-07 6.33874 31.8228 25.9381
0.18 3.793e-07 6.80673 30.2496 24.9427
0.21 3.7284e-07 7.26366 29.1866 24.2488
0.24 3.7141e-07 7.74288 28.3894 23.7684
0.27 3.8469e-07 8.30498 27.6243 23.2813
0.3 3.8334e-07 8.85612 27.2165 22.9874
0.33 3.8946e-07 9.44934 27.0088 22.8845
0.36 3.9071e-07 9.9854 27.3993 22.7113
0.39 3.9521e-07 10.5323 26.6513 22.6602
0.42 4.0194e-07 11.0239 26.5343 22.5708
0.45 4.1361e-07 11.4167 26.8493 22.9617
0.48 4.2471e-07 11.6833 26.6906 22.2324
0.51 4.2066e-07 11.7673 26.0723 22.179
0.54 4.1699e-07 11.6786 26.0067 22.0778
0.57 4.0055e-07 11.449 26.0605 22.1
0.6 3.9822e-07 11.0552 28.5694 23.0035
0.63 3.9015e-07 10.578 26.5629 22.543
0.66 3.8161e-07 10.0816 26.6812 22.6095
0.69 3.9525e-07 9.49205 27.0321 22.866
0.72 3.8909e-07 8.94654 27.4471 23.1489
0.75 3.8068e-07 8.40811 27.8053 23.3206
0.78 3.6947e-07 7.77605 28.8149 24.018
0.81 3.7358e-07 7.32074 29.9121 24.7117
0.84 3.832e-07 6.85047 31.3018 25.6167
0.87 3.9524e-07 6.42861 33.6951 27.2148
0.9 4.51e-07 5.92172 37.3011 29.7113
0.93 5.202e-07 5.4103 44.1624 34.4718
0.96 6.8937e-07 4.75682 60.1396 46.6528
0.99 1.65953e-06 3.63797 156.098 109.783
